route_id,source_area,museum_name,museum_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,tourist_friendly,description
304,PM Palem,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,222,City Ordinary,PM Palem → Kommadi → Madhurawada → Arilova → MVP Colony → RK Beach,11.5,34 min,Rs.21,5:30 AM,10:30 PM,20,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 222 from PM Palem bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
305,MVP Colony,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,28M,City Ordinary,MVP Colony → Maddilapalem → Seethammadhara → Jagadamba → Siripuram → RK Beach,9.5,28 min,Rs.18,5:30 AM,10:30 PM,20,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 28M from MVP Colony bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
306,Siripuram,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,400A,City Ordinary,Siripuram → Jagadamba → CMR Circle → RK Beach,4.9,15 min,Rs.12,5:30 AM,10:30 PM,15,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 400A from Siripuram bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
307,Dwaraka Nagar,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,28D,City Ordinary,Dwaraka Nagar → Jagadamba → CMR Circle → Siripuram → RK Beach,8.0,24 min,Rs.16,5:30 AM,10:30 PM,10,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 28D from Dwaraka Nagar bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
308,Maddilapalem,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,14,City Ordinary,Maddilapalem → NAD Junction → Seethammadhara → Jagadamba → CMR Circle → RK Beach,6.7,20 min,Rs.14,5:30 AM,10:30 PM,15,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 14 from Maddilapalem bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
309,NAD Junction,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,14A,City Ordinary,NAD Junction → Seethammadhara → Maddilapalem → Jagadamba → RK Beach,7.6,23 min,Rs.16,5:30 AM,10:30 PM,20,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 14A from NAD Junction bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
310,Seethammadhara,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,14A,City Ordinary,Seethammadhara → Maddilapalem → Jagadamba → Siripuram → CMR Circle → RK Beach,6.7,20 min,Rs.14,5:30 AM,10:30 PM,10,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 14A from Seethammadhara bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
311,Jagadamba,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,14,City Ordinary,Jagadamba → CMR Circle → Siripuram → Beach Road → RK Beach,5.4,16 min,Rs.13,5:30 AM,10:30 PM,10,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 14 from Jagadamba bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
312,Asilmetta,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,28A,City Ordinary,Asilmetta → Siripuram → CMR Circle → Beach Road → RK Beach,3.6,11 min,Rs.12,5:30 AM,10:30 PM,10,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 28A from Asilmetta bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
313,Railway Station,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,28,City Ordinary,Railway Station → RTC Complex → Jagadamba → Siripuram → Beach Road → RK Beach,4.9,15 min,Rs.12,5:30 AM,10:30 PM,10,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 28 from Railway Station bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
314,RTC Complex,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,5,City Ordinary,RTC Complex → Jagadamba → Siripuram → Beach Road → RK Beach,6.6,20 min,Rs.14,5:30 AM,10:30 PM,10,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 5 from RTC Complex bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
315,Airport,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,999,City Ordinary,Airport → Gajuwaka → Steel Plant → NAD Junction → Jagadamba → RK Beach,24.3,1h 13min,Rs.39,5:30 AM,10:30 PM,15,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 999 from Airport bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
316,Pendurthi,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,58,City Ordinary,Pendurthi → Gopalapatnam → Kurmannapalem → NAD Junction → Jagadamba → RK Beach,24.5,1h 14min,Rs.39,5:30 AM,10:30 PM,10,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 58 from Pendurthi bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
317,Gopalapatnam,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,59,City Ordinary,Gopalapatnam → Kurmannapalem → NAD Junction → Jagadamba → Siripuram → RK Beach,15.4,46 min,Rs.27,5:30 AM,10:30 PM,10,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 59 from Gopalapatnam bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
318,Kurmannapalem,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,58,City Ordinary,Kurmannapalem → NAD Junction → Seethammadhara → Jagadamba → Siripuram → RK Beach,15.5,46 min,Rs.27,5:30 AM,10:30 PM,15,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 58 from Kurmannapalem bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
319,Auto Nagar,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,28,City Ordinary,Auto Nagar → Steel Plant → NAD Junction → Seethammadhara → Jagadamba → RK Beach,14.2,43 min,Rs.25,5:30 AM,10:30 PM,10,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 28 from Auto Nagar bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
320,Steel Plant,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,28,City Ordinary,Steel Plant → Auto Nagar → NAD Junction → Jagadamba → Siripuram → RK Beach,22.4,1h 7min,Rs.36,5:30 AM,10:30 PM,10,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 28 from Steel Plant bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
321,Scindia,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,5SC,City Ordinary,Scindia → Old Harbour → One Town → Poorna Market → Jagadamba → RK Beach,16.4,49 min,Rs.28,5:30 AM,10:30 PM,10,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 5SC from Scindia bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
322,One Town,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,5,City Ordinary,One Town → Poorna Market → Jagadamba → Siripuram → Beach Road → RK Beach,4.1,12 min,Rs.12,5:30 AM,10:30 PM,10,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 5 from One Town bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
323,Poorna Market,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,28,City Ordinary,Poorna Market → Jagadamba → Siripuram → CMR Circle → Beach Road → RK Beach,5.3,16 min,Rs.12,5:30 AM,10:30 PM,15,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 28 from Poorna Market bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
324,RK Beach,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,28,City Ordinary,RK Beach → Siripuram → CMR Circle → Beach Road → YMCA Junction,2.7,8 min,Rs.12,5:30 AM,10:30 PM,15,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 28 from RK Beach bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
325,Rushikonda,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,RSH1,City Ordinary,Rushikonda Beach → Lawson's Bay → Waltair → Beach Road → RK Beach,1.5,4 min,Rs.12,5:30 AM,10:30 PM,20,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus RSH1 from Rushikonda bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
326,Lawson's Bay,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,52,City Ordinary,Lawson's Bay → Waltair → CMR Circle → Siripuram → Beach Road → RK Beach,1.9,6 min,Rs.12,5:30 AM,10:30 PM,20,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 52 from Lawson's Bay bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
327,Hanumanthuwaka,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,222H,City Ordinary,Hanumanthuwaka → Arilova → MVP Colony → Maddilapalem → Jagadamba → RK Beach,17.6,53 min,Rs.30,5:30 AM,10:30 PM,15,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 222H from Hanumanthuwaka bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
328,Arilova,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,222,City Ordinary,Arilova → Hanumanthuwaka → MVP Colony → Maddilapalem → Jagadamba → RK Beach,17.2,52 min,Rs.29,5:30 AM,10:30 PM,15,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 222 from Arilova bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
329,Beach Road,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,28BR,City Ordinary,Beach Road → YMCA Junction → Siripuram → CMR Circle → RK Beach,1.7,5 min,Rs.12,5:30 AM,10:30 PM,20,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 28BR from Beach Road bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
330,Kailasagiri,Victory at Sea War Memorial,RK Beach,RK Beach Bus Stop,52,City Ordinary,Kailasagiri → Lawson's Bay → Waltair → Beach Road → RK Beach,1.9,6 min,Rs.12,5:30 AM,10:30 PM,15,0.2,Yes - RK Beach stop; very easy access,Board APSRTC bus 52 from Kailasagiri bus stop towards RK Beach/Beach Road. Alight at RK Beach Bus Stop for Victory at Sea War Memorial. RK Beach area.
331,Gajuwaka,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,AC Express,Gajuwaka → Railway Station → Simhachalam → Araku,123.0,4h 24min,Rs.281,7:00 AM,8:30 PM,120,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Gajuwaka. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
332,Kommadi,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU SPL,AC Express,Kommadi → Madhurawada → NAD Junction → Railway Station → Araku,125.7,4h 29min,Rs.286,7:00 AM,8:30 PM,120,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Kommadi. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
333,Madhurawada,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU SPL,Express,Madhurawada → NAD Jn → Railway Station → Simhachalam → Araku,134.0,4h 47min,Rs.168,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Madhurawada. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
334,PM Palem,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU SPL,Express,PM Palem → Kommadi → Madhurawada → Railway Station → Araku,118.5,4h 14min,Rs.154,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from PM Palem. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
335,MVP Colony,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,AC Express,MVP Colony → Jagadamba → Railway Station → Simhachalam → Araku,124.3,4h 26min,Rs.344,7:00 AM,8:30 PM,120,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from MVP Colony. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
336,Siripuram,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,AC Express,Siripuram → Jagadamba → Railway Station → Simhachalam → Araku,107.5,3h 50min,Rs.338,7:00 AM,8:30 PM,120,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Siripuram. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
337,Dwaraka Nagar,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,Dwaraka Nagar → Jagadamba → Railway Station → Araku,106.3,3h 48min,Rs.159,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Dwaraka Nagar. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
338,Maddilapalem,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,Maddilapalem → Jagadamba → Railway Station → Araku,109.9,3h 56min,Rs.156,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Maddilapalem. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
339,NAD Junction,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,NAD Junction → Railway Station → Simhachalam → Araku,122.6,4h 23min,Rs.142,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from NAD Junction. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
340,Seethammadhara,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,AC Express,Seethammadhara → Jagadamba → Railway Station → Araku,121.7,4h 21min,Rs.308,7:00 AM,8:30 PM,120,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Seethammadhara. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
341,Jagadamba,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,AC Express,Jagadamba → Railway Station → Simhachalam → Araku,109.7,3h 55min,Rs.306,7:00 AM,8:30 PM,120,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Jagadamba. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
342,Asilmetta,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,Asilmetta → Jagadamba → Railway Station → Araku,107.5,3h 50min,Rs.168,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Asilmetta. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
343,Railway Station,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU AC,Express,Railway Station → Simhachalam → Anakapalli → Paderu → Araku,107.3,3h 50min,Rs.152,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Railway Station. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
344,RTC Complex,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU AC,AC Express,RTC Complex → Railway Station → Simhachalam → Anakapalli → Araku,107.2,3h 50min,Rs.290,7:00 AM,8:30 PM,120,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from RTC Complex. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
345,Airport,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,AC Express,Airport → Railway Station → Simhachalam → Araku,114.9,4h 6min,Rs.345,7:00 AM,8:30 PM,120,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Airport. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
346,Pendurthi,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,Pendurthi → Railway Station → Simhachalam → Araku,115.1,4h 7min,Rs.177,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Pendurthi. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
347,Gopalapatnam,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,Gopalapatnam → Railway Station → Simhachalam → Araku,110.0,3h 56min,Rs.164,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Gopalapatnam. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
348,Kurmannapalem,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,AC Express,Kurmannapalem → Railway Station → Simhachalam → Araku,119.8,4h 17min,Rs.305,7:00 AM,8:30 PM,120,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Kurmannapalem. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
349,Auto Nagar,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,Auto Nagar → Railway Station → Simhachalam → Araku,128.6,4h 36min,Rs.173,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Auto Nagar. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
350,Steel Plant,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,AC Express,Steel Plant → Gajuwaka → Railway Station → Simhachalam → Araku,118.3,4h 13min,Rs.340,7:00 AM,8:30 PM,120,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Steel Plant. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
351,Scindia,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,AC Express,Scindia → Railway Station → Simhachalam → Araku,128.8,4h 36min,Rs.342,7:00 AM,8:30 PM,120,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Scindia. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
352,One Town,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,One Town → Railway Station → Simhachalam → Araku,115.7,4h 8min,Rs.175,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from One Town. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
353,Poorna Market,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,Poorna Market → Railway Station → Simhachalam → Araku,106.5,3h 48min,Rs.168,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Poorna Market. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
354,RK Beach,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,RK Beach → Jagadamba → Railway Station → Simhachalam → Araku,112.5,4h 1min,Rs.148,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from RK Beach. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
355,Rushikonda,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,Rushikonda → Waltair → Jagadamba → Railway Station → Araku,113.1,4h 2min,Rs.147,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Rushikonda. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
356,Lawson's Bay,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,Lawson's Bay → Jagadamba → Railway Station → Araku,114.0,4h 4min,Rs.143,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Lawson's Bay. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
357,Hanumanthuwaka,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,AC Express,Hanumanthuwaka → NAD Junction → Railway Station → Araku,130.9,4h 40min,Rs.337,7:00 AM,8:30 PM,120,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Hanumanthuwaka. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
358,Arilova,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,Arilova → NAD Junction → Railway Station → Araku,123.9,4h 26min,Rs.164,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Arilova. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
359,Beach Road,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,Beach Road → Jagadamba → Railway Station → Simhachalam → Araku,119.5,4h 16min,Rs.161,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Beach Road. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
360,Kailasagiri,Araku Tribal Museum,Araku Valley,Araku Valley APSRTC Bus Stand,ARAKU EX,Express,Kailasagiri → Waltair → Jagadamba → Railway Station → Araku,117.7,4h 12min,Rs.168,6:00 AM,9:00 PM,60,0.5,Yes - APSRTC Express from Railway Station; scenic hill route,Book APSRTC Express from Kailasagiri. Board at Railway Station; alight at Araku Valley bus stand. Walk to Araku Tribal Museum.
361,Gajuwaka,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,28K,City Ordinary,Gajuwaka → Steel Plant → Auto Nagar → NAD Junction → Jagadamba → Siripuram → RK Beach,20.6,1h 2min,Rs.34,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 28K from Gajuwaka bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
362,Kommadi,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,222C,City Ordinary,Kommadi → Madhurawada → Arilova → MVP Colony → Jagadamba → RK Beach,10.8,32 min,Rs.20,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 222C from Kommadi bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
363,Madhurawada,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,222C,City Ordinary,Madhurawada → Arilova → Hanumanthuwaka → MVP Colony → Jagadamba → RK Beach,14.9,45 min,Rs.26,5:30 AM,10:30 PM,15,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 222C from Madhurawada bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
364,PM Palem,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,300,City Ordinary,PM Palem → Kommadi → Madhurawada → Arilova → MVP Colony → RK Beach,10.0,30 min,Rs.19,5:30 AM,10:30 PM,15,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 300 from PM Palem bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
365,MVP Colony,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,99,City Ordinary,MVP Colony → Maddilapalem → Seethammadhara → Jagadamba → Siripuram → RK Beach,8.5,26 min,Rs.17,5:30 AM,10:30 PM,10,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 99 from MVP Colony bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
366,Siripuram,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,400,City Ordinary,Siripuram → Jagadamba → CMR Circle → RK Beach,3.8,11 min,Rs.12,5:30 AM,10:30 PM,10,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 400 from Siripuram bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
367,Dwaraka Nagar,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,5A,City Ordinary,Dwaraka Nagar → Jagadamba → CMR Circle → Siripuram → RK Beach,4.0,12 min,Rs.12,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 5A from Dwaraka Nagar bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
368,Maddilapalem,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,99,City Ordinary,Maddilapalem → NAD Junction → Seethammadhara → Jagadamba → CMR Circle → RK Beach,6.6,20 min,Rs.14,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 99 from Maddilapalem bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
