trip_id,source_area,theater_name,theater_area,distance_km,estimated_duration,rapido_bike_price,auto_price,cab_price,traffic_level,best_transport_option,peak_time,off_peak_time,nearest_landmarks,description
TR01053,Maddilapalem,Sri Durga Bhavani Theatre,Jagadamba Junction,6.2,14-24 mins,Rs.74-104,Rs.104-144,Rs.153-213,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Jagadamba Centre, Melody Theatre Road, City Bus Stand",Travel from Maddilapalem to Sri Durga Bhavani Theatre in Jagadamba Junction. Distance approx 6.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR01054,Maddilapalem,Anjali Theatre,Jagadamba Junction,6.2,14-24 mins,Rs.74-104,Rs.104-144,Rs.153-213,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Jagadamba Centre, Melody Theatre Road, City Bus Stand",Travel from Maddilapalem to Anjali Theatre in Jagadamba Junction. Distance approx 6.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR01055,Maddilapalem,Waltair Talkies,Waltair,1.8,5-15 mins,Rs.39-69,Rs.51-91,Rs.87-147,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Waltair Club, AU Campus, Waltair Junction",Travel from Maddilapalem to Waltair Talkies in Waltair. Distance approx 1.8 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01056,Maddilapalem,Sri Sarada Theatre Seethammadhara,Seethammadhara,2.1,5-15 mins,Rs.41-71,Rs.55-95,Rs.91-151,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Seethammadhara Signal, Kinnera Junction",Travel from Maddilapalem to Sri Sarada Theatre Seethammadhara in Seethammadhara. Distance approx 2.1 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR01057,Maddilapalem,Simhadri Theatre Simhachalam,Simhachalam,11.2,26-36 mins,Rs.114-144,Rs.164-204,Rs.228-288,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Simhachalam Temple, Simhachalam Bus Stop",Travel from Maddilapalem to Simhadri Theatre Simhachalam in Simhachalam. Distance approx 11.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01058,Maddilapalem,Sri Lakshmi Theatre Pendurthi,Pendurthi,19.8,47-57 mins,Rs.183-213,Rs.267-307,Rs.357-417,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Pendurthi Market, Pendurthi Circle",Travel from Maddilapalem to Sri Lakshmi Theatre Pendurthi in Pendurthi. Distance approx 19.8 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01059,Maddilapalem,VPLEX Multiplex,Kommadi,8.2,19-29 mins,Rs.90-120,Rs.128-168,Rs.183-243,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Kommadi Junction, Madhurawada Flyover",Travel from Maddilapalem to VPLEX Multiplex in Kommadi. Distance approx 8.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01060,Maddilapalem,Ukkunagaram Talkies,Ukkunagaram,16.5,39-49 mins,Rs.157-187,Rs.228-268,Rs.307-367,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Ukkunagaram Main Road, Visakhapatnam",Travel from Maddilapalem to Ukkunagaram Talkies in Ukkunagaram. Distance approx 16.5 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01061,Maddilapalem,Rushikonda Cinemax,Rushikonda,7.5,18-28 mins,Rs.85-115,Rs.120-160,Rs.172-232,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Rushikonda Beach, IT Park",Travel from Maddilapalem to Rushikonda Cinemax in Rushikonda. Distance approx 7.5 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01062,Maddilapalem,Vasavi Theatre Asilmetta,Asilmetta,4.0,9-19 mins,Rs.57-87,Rs.78-118,Rs.120-180,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Asilmetta Junction, Chitralaya Mall",Travel from Maddilapalem to Vasavi Theatre Asilmetta in Asilmetta. Distance approx 4.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR01063,Maddilapalem,INOX Chitralayaa Mall,Asilmetta,4.0,9-19 mins,Rs.57-87,Rs.78-118,Rs.120-180,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Asilmetta Junction, Chitralaya Mall",Travel from Maddilapalem to INOX Chitralayaa Mall in Asilmetta. Distance approx 4.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR01064,Maddilapalem,Cinepolis Sree Kanya,Dwaraka Nagar,5.0,12-22 mins,Rs.65-95,Rs.90-130,Rs.135-195,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from Maddilapalem to Cinepolis Sree Kanya in Dwaraka Nagar. Distance approx 5.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR01065,Maddilapalem,Mukta A2 Cinemas,Kommadi,8.2,19-29 mins,Rs.90-120,Rs.128-168,Rs.183-243,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Kommadi Junction, Madhurawada Flyover",Travel from Maddilapalem to Mukta A2 Cinemas in Kommadi. Distance approx 8.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01066,Maddilapalem,Miraj Cinemas Vizag,Hanumanthawaka,8.0,19-29 mins,Rs.89-119,Rs.126-166,Rs.180-240,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Miraj Cinemas, Hanumanthawaka Junction",Travel from Maddilapalem to Miraj Cinemas Vizag in Hanumanthawaka. Distance approx 8.0 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01067,Maddilapalem,Sree Rama Picture Palace 4K Dolby Atmos,Gajuwaka,17.5,42-52 mins,Rs.165-195,Rs.240-280,Rs.322-382,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Maddilapalem to Sree Rama Picture Palace 4K Dolby Atmos in Gajuwaka. Distance approx 17.5 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR01068,Maddilapalem,Kameswari Theatre,Gajuwaka,17.5,42-52 mins,Rs.165-195,Rs.240-280,Rs.322-382,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Maddilapalem to Kameswari Theatre in Gajuwaka. Distance approx 17.5 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR01069,Maddilapalem,Sri Balajee Theatre Bheemunipatnam,Bheemunipatnam,27.2,65-75 mins,Rs.242-272,Rs.356-396,Rs.468-528,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Bheemunipatnam Main Road, Visakhapatnam",Travel from Maddilapalem to Sri Balajee Theatre Bheemunipatnam in Bheemunipatnam. Distance approx 27.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01070,Maddilapalem,Shanthi Theatre Gajuwaka,Gajuwaka,17.5,42-52 mins,Rs.165-195,Rs.240-280,Rs.322-382,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Maddilapalem to Shanthi Theatre Gajuwaka in Gajuwaka. Distance approx 17.5 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR01071,Maddilapalem,Srinivasa Talkies Gajuwaka,Gajuwaka,17.5,42-52 mins,Rs.165-195,Rs.240-280,Rs.322-382,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Maddilapalem to Srinivasa Talkies Gajuwaka in Gajuwaka. Distance approx 17.5 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR01072,Maddilapalem,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,17.5,42-52 mins,Rs.165-195,Rs.240-280,Rs.322-382,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Maddilapalem to Sri Mahalakshmi Theatre Gajuwaka in Gajuwaka. Distance approx 17.5 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR01073,Maddilapalem,Vijaya Theatre Gajuwaka,Gajuwaka,17.5,42-52 mins,Rs.165-195,Rs.240-280,Rs.322-382,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Maddilapalem to Vijaya Theatre Gajuwaka in Gajuwaka. Distance approx 17.5 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR01074,Maddilapalem,Padmavathi Theatre NAD,NAD Junction,11.0,26-36 mins,Rs.113-143,Rs.162-202,Rs.225-285,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"NAD Junction Signal, NAD Post Office",Travel from Maddilapalem to Padmavathi Theatre NAD in NAD Junction. Distance approx 11.0 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01075,Maddilapalem,Swathi Theatre NAD,NAD Junction,11.0,26-36 mins,Rs.113-143,Rs.162-202,Rs.225-285,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"NAD Junction Signal, NAD Post Office",Travel from Maddilapalem to Swathi Theatre NAD in NAD Junction. Distance approx 11.0 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01076,Maddilapalem,Bharathi Theatre Old Town,Old Town,7.0,16-26 mins,Rs.81-111,Rs.114-154,Rs.165-225,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"One Town, Poorna Market, Old Gajapathi Road",Travel from Maddilapalem to Bharathi Theatre Old Town in Old Town. Distance approx 7.0 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01077,Maddilapalem,Navabharat Theatre Old Town,Old Town,7.0,16-26 mins,Rs.81-111,Rs.114-154,Rs.165-225,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"One Town, Poorna Market, Old Gajapathi Road",Travel from Maddilapalem to Navabharat Theatre Old Town in Old Town. Distance approx 7.0 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01078,Maddilapalem,Sri Krishna Theatre Seethammadhara,Seethammadhara,2.1,5-15 mins,Rs.41-71,Rs.55-95,Rs.91-151,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Seethammadhara Signal, Kinnera Junction",Travel from Maddilapalem to Sri Krishna Theatre Seethammadhara in Seethammadhara. Distance approx 2.1 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR01079,Maddilapalem,Sailaja Theatre MVP Colony,MVP Colony,4.2,10-20 mins,Rs.58-88,Rs.80-120,Rs.123-183,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"MVP Market, VMRDA Park, MVP Water Tank",Travel from Maddilapalem to Sailaja Theatre MVP Colony in MVP Colony. Distance approx 4.2 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR01080,Maddilapalem,Satyam Theatre Dwaraka Nagar,Dwaraka Nagar,5.0,12-22 mins,Rs.65-95,Rs.90-130,Rs.135-195,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from Maddilapalem to Satyam Theatre Dwaraka Nagar in Dwaraka Nagar. Distance approx 5.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR01081,Maddilapalem,Madhuri Theatre Akkayyapalem,Akkayyapalem,2.5,6-16 mins,Rs.45-75,Rs.60-100,Rs.97-157,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Akkayyapalem Junction, MVP Colony Road",Travel from Maddilapalem to Madhuri Theatre Akkayyapalem in Akkayyapalem. Distance approx 2.5 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01082,Maddilapalem,Jagdish Theatre Pendurthi,Pendurthi,19.8,47-57 mins,Rs.183-213,Rs.267-307,Rs.357-417,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Pendurthi Market, Pendurthi Circle",Travel from Maddilapalem to Jagdish Theatre Pendurthi in Pendurthi. Distance approx 19.8 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01083,Maddilapalem,Sri Sai Ram Theatre Anakapalli Road,Anakapalli Road,16.1,38-48 mins,Rs.153-183,Rs.223-263,Rs.301-361,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Anakapalli Road Main Road, Visakhapatnam",Travel from Maddilapalem to Sri Sai Ram Theatre Anakapalli Road in Anakapalli Road. Distance approx 16.1 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01084,Maddilapalem,Triveni Theatre Visakhapatnam,Jagadamba Junction,6.2,14-24 mins,Rs.74-104,Rs.104-144,Rs.153-213,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Jagadamba Centre, Melody Theatre Road, City Bus Stand",Travel from Maddilapalem to Triveni Theatre Visakhapatnam in Jagadamba Junction. Distance approx 6.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR01085,Maddilapalem,Sri Ram Theatre Waltair,Waltair,1.8,5-15 mins,Rs.39-69,Rs.51-91,Rs.87-147,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Waltair Club, AU Campus, Waltair Junction",Travel from Maddilapalem to Sri Ram Theatre Waltair in Waltair. Distance approx 1.8 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01086,Maddilapalem,Padma Theatre Visakhapatnam,Asilmetta,4.0,9-19 mins,Rs.57-87,Rs.78-118,Rs.120-180,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Asilmetta Junction, Chitralaya Mall",Travel from Maddilapalem to Padma Theatre Visakhapatnam in Asilmetta. Distance approx 4.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR01087,Maddilapalem,Geeta Theatre Visakhapatnam,Daba Gardens,4.2,10-20 mins,Rs.58-88,Rs.80-120,Rs.123-183,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Daba Gardens Main Road, Visakhapatnam",Travel from Maddilapalem to Geeta Theatre Visakhapatnam in Daba Gardens. Distance approx 4.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01088,Maddilapalem,New Roopa Theatre,Jagadamba Junction,6.2,14-24 mins,Rs.74-104,Rs.104-144,Rs.153-213,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Jagadamba Centre, Melody Theatre Road, City Bus Stand",Travel from Maddilapalem to New Roopa Theatre in Jagadamba Junction. Distance approx 6.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR01089,Maddilapalem,Annapurna Theatre,Visakhapatnam City,6.2,14-24 mins,Rs.74-104,Rs.104-144,Rs.153-213,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex, Poorna Market, One Town",Travel from Maddilapalem to Annapurna Theatre in Visakhapatnam City. Distance approx 6.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01090,Maddilapalem,Santosh Theatre Dwaraka Nagar,Dwaraka Nagar,5.0,12-22 mins,Rs.65-95,Rs.90-130,Rs.135-195,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from Maddilapalem to Santosh Theatre Dwaraka Nagar in Dwaraka Nagar. Distance approx 5.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR01091,Maddilapalem,Vijetha Theatre,Akkayyapalem,2.5,6-16 mins,Rs.45-75,Rs.60-100,Rs.97-157,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Akkayyapalem Junction, MVP Colony Road",Travel from Maddilapalem to Vijetha Theatre in Akkayyapalem. Distance approx 2.5 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01092,Maddilapalem,Sri Rama Talkies Simhachalam,Simhachalam,11.2,26-36 mins,Rs.114-144,Rs.164-204,Rs.228-288,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Simhachalam Temple, Simhachalam Bus Stop",Travel from Maddilapalem to Sri Rama Talkies Simhachalam in Simhachalam. Distance approx 11.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01093,Maddilapalem,Bharath Theatre RTC Complex,RTC Complex,5.8,13-23 mins,Rs.71-101,Rs.99-139,Rs.147-207,High,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex Bus Stand, Railway Station Flyover",Travel from Maddilapalem to Bharath Theatre RTC Complex in RTC Complex. Distance approx 5.8 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR01094,Maddilapalem,Sri Devi Theatre,Visakhapatnam City,6.2,14-24 mins,Rs.74-104,Rs.104-144,Rs.153-213,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex, Poorna Market, One Town",Travel from Maddilapalem to Sri Devi Theatre in Visakhapatnam City. Distance approx 6.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01095,Maddilapalem,Balaji Theatre Maddilapalem,Maddilapalem,0.0,5-15 mins,Rs.25-55,Rs.30-70,Rs.60-120,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"CMR Central Mall, Maddilapalem Market",Travel from Maddilapalem to Balaji Theatre Maddilapalem in Maddilapalem. Distance approx 0.0 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR01096,Maddilapalem,Mukthi Theatre Seethammadhara,Seethammadhara,2.1,5-15 mins,Rs.41-71,Rs.55-95,Rs.91-151,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Seethammadhara Signal, Kinnera Junction",Travel from Maddilapalem to Mukthi Theatre Seethammadhara in Seethammadhara. Distance approx 2.1 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR01097,Maddilapalem,Sri Tirumala Theatre,Visakhapatnam City,6.2,14-24 mins,Rs.74-104,Rs.104-144,Rs.153-213,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex, Poorna Market, One Town",Travel from Maddilapalem to Sri Tirumala Theatre in Visakhapatnam City. Distance approx 6.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01098,Maddilapalem,New Pallavi Theatre,Visakhapatnam City,6.2,14-24 mins,Rs.74-104,Rs.104-144,Rs.153-213,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex, Poorna Market, One Town",Travel from Maddilapalem to New Pallavi Theatre in Visakhapatnam City. Distance approx 6.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01099,Maddilapalem,Kalyan Theatre,Visakhapatnam City,6.2,14-24 mins,Rs.74-104,Rs.104-144,Rs.153-213,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex, Poorna Market, One Town",Travel from Maddilapalem to Kalyan Theatre in Visakhapatnam City. Distance approx 6.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01100,Maddilapalem,Roshan Theatre Beach Road,Beach Road,4.8,11-21 mins,Rs.63-93,Rs.87-127,Rs.132-192,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Beach Road, Kailasagiri Ropeway, RK Beach",Travel from Maddilapalem to Roshan Theatre Beach Road in Beach Road. Distance approx 4.8 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR01101,Maddilapalem,STBL Cine World,NH16,19.7,47-57 mins,Rs.182-212,Rs.266-306,Rs.355-415,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"NH16 Main Road, Visakhapatnam",Travel from Maddilapalem to STBL Cine World in NH16. Distance approx 19.7 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01102,Maddilapalem,Red Carpet Vizag,Waltair,1.8,5-15 mins,Rs.39-69,Rs.51-91,Rs.87-147,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Waltair Club, AU Campus, Waltair Junction",Travel from Maddilapalem to Red Carpet Vizag in Waltair. Distance approx 1.8 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR01103,Maddilapalem,Sri Lakshmi Narasimha Theatre,Bapuji Nagar,4.4,10-20 mins,Rs.60-90,Rs.82-122,Rs.126-186,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Bapuji Nagar Main Road, Visakhapatnam",Travel from Maddilapalem to Sri Lakshmi Narasimha Theatre in Bapuji Nagar. Distance approx 4.4 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
