trip_id,source_area,pub_name,pub_area,distance_km,estimated_duration,rapido_bike_price,auto_price,cab_price,traffic_level,best_transport_option,late_night_availability,peak_time,off_peak_time,nearest_landmarks,description
TRP00533,Poorna Market,Tap The Sports Bar,RK Beach,6,16 mins,₹75,₹100,₹170,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Varun Beach, RK Beach","Travel from Poorna Market to Tap The Sports Bar located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP00534,RK Beach,Tap The Sports Bar,RK Beach,1,5 mins,₹35,₹50,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Varun Beach, RK Beach","Travel from RK Beach to Tap The Sports Bar located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP00535,Rushikonda,Tap The Sports Bar,RK Beach,10,25 mins,₹105,₹150,₹240,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Varun Beach, RK Beach","Travel from Rushikonda to Tap The Sports Bar located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP00536,Lawson's Bay,Tap The Sports Bar,RK Beach,3,8 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Varun Beach, RK Beach","Travel from Lawson's Bay to Tap The Sports Bar located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP00537,Hanumanthuwaka,Tap The Sports Bar,RK Beach,10,25 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Varun Beach, RK Beach","Travel from Hanumanthuwaka to Tap The Sports Bar located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP00538,Arilova,Tap The Sports Bar,RK Beach,11,26 mins,₹115,₹160,₹260,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Varun Beach, RK Beach","Travel from Arilova to Tap The Sports Bar located at RK Beach, Visakhapatnam. Best reached via Auto."
TRP00539,Beach Road,Tap The Sports Bar,RK Beach,2,7 mins,₹40,₹55,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Varun Beach, RK Beach","Travel from Beach Road to Tap The Sports Bar located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP00540,Kailasagiri,Tap The Sports Bar,RK Beach,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Beach Road, Varun Beach, RK Beach","Travel from Kailasagiri to Tap The Sports Bar located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP00541,Gajuwaka,Durga Restaurant & Bar,Siripuram,14,35 mins,₹135,₹200,₹310,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Gajuwaka to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00542,Kommadi,Durga Restaurant & Bar,Siripuram,18,40 mins,₹170,₹245,₹380,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Kommadi to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00543,Madhurawada,Durga Restaurant & Bar,Siripuram,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Madhurawada to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00544,PM Palem,Durga Restaurant & Bar,Siripuram,17,38 mins,₹160,₹235,₹370,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from PM Palem to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00545,MVP Colony,Durga Restaurant & Bar,Siripuram,10,22 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from MVP Colony to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00546,Siripuram,Durga Restaurant & Bar,Siripuram,1,5 mins,₹35,₹50,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Siripuram to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00547,Dwaraka Nagar,Durga Restaurant & Bar,Siripuram,2,8 mins,₹40,₹55,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Dwaraka Nagar to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00548,Maddilapalem,Durga Restaurant & Bar,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Maddilapalem to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00549,NAD Junction,Durga Restaurant & Bar,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from NAD Junction to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00550,Seethammadhara,Durga Restaurant & Bar,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Seethammadhara to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00551,Jagadamba,Durga Restaurant & Bar,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Jagadamba to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00552,Asilmetta,Durga Restaurant & Bar,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Asilmetta to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00553,Railway Station,Durga Restaurant & Bar,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Railway Station to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00554,RTC Complex,Durga Restaurant & Bar,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from RTC Complex to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00555,Airport,Durga Restaurant & Bar,Siripuram,20,45 mins,₹185,₹270,₹420,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Airport to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00556,Pendurthi,Durga Restaurant & Bar,Siripuram,22,50 mins,₹200,₹295,₹460,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Pendurthi to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00557,Gopalapatnam,Durga Restaurant & Bar,Siripuram,12,28 mins,₹120,₹175,₹280,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Gopalapatnam to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00558,Kurmannapalem,Durga Restaurant & Bar,Siripuram,10,24 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Kurmannapalem to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00559,Auto Nagar,Durga Restaurant & Bar,Siripuram,12,28 mins,₹120,₹175,₹280,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Auto Nagar to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00560,Steel Plant,Durga Restaurant & Bar,Siripuram,16,38 mins,₹155,₹220,₹350,High,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Steel Plant to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00561,Scindia,Durga Restaurant & Bar,Siripuram,7,18 mins,₹80,₹115,₹190,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Scindia to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00562,One Town,Durga Restaurant & Bar,Siripuram,6,16 mins,₹75,₹100,₹170,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from One Town to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00563,Poorna Market,Durga Restaurant & Bar,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Poorna Market to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00564,RK Beach,Durga Restaurant & Bar,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from RK Beach to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00565,Rushikonda,Durga Restaurant & Bar,Siripuram,15,35 mins,₹145,₹210,₹330,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Rushikonda to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00566,Lawson's Bay,Durga Restaurant & Bar,Siripuram,7,18 mins,₹80,₹115,₹190,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Lawson's Bay to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00567,Hanumanthuwaka,Durga Restaurant & Bar,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Hanumanthuwaka to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00568,Arilova,Durga Restaurant & Bar,Siripuram,9,22 mins,₹95,₹140,₹220,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Arilova to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00569,Beach Road,Durga Restaurant & Bar,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Beach Road to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00570,Kailasagiri,Durga Restaurant & Bar,Siripuram,6,16 mins,₹75,₹100,₹170,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Kailasagiri to Durga Restaurant & Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00571,Gajuwaka,Sri Venkateshwara garden Restaurant,Siripuram,14,35 mins,₹135,₹200,₹310,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Gajuwaka to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00572,Kommadi,Sri Venkateshwara garden Restaurant,Siripuram,18,40 mins,₹170,₹245,₹380,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Kommadi to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00573,Madhurawada,Sri Venkateshwara garden Restaurant,Siripuram,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Madhurawada to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00574,PM Palem,Sri Venkateshwara garden Restaurant,Siripuram,17,38 mins,₹160,₹235,₹370,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from PM Palem to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00575,MVP Colony,Sri Venkateshwara garden Restaurant,Siripuram,10,22 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from MVP Colony to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00576,Siripuram,Sri Venkateshwara garden Restaurant,Siripuram,1,5 mins,₹35,₹50,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Siripuram to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00577,Dwaraka Nagar,Sri Venkateshwara garden Restaurant,Siripuram,2,8 mins,₹40,₹55,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Dwaraka Nagar to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00578,Maddilapalem,Sri Venkateshwara garden Restaurant,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Maddilapalem to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00579,NAD Junction,Sri Venkateshwara garden Restaurant,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from NAD Junction to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00580,Seethammadhara,Sri Venkateshwara garden Restaurant,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Seethammadhara to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00581,Jagadamba,Sri Venkateshwara garden Restaurant,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Jagadamba to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00582,Asilmetta,Sri Venkateshwara garden Restaurant,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Asilmetta to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00583,Railway Station,Sri Venkateshwara garden Restaurant,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Railway Station to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00584,RTC Complex,Sri Venkateshwara garden Restaurant,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from RTC Complex to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00585,Airport,Sri Venkateshwara garden Restaurant,Siripuram,20,45 mins,₹185,₹270,₹420,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Airport to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00586,Pendurthi,Sri Venkateshwara garden Restaurant,Siripuram,22,50 mins,₹200,₹295,₹460,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Pendurthi to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00587,Gopalapatnam,Sri Venkateshwara garden Restaurant,Siripuram,12,28 mins,₹120,₹175,₹280,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Gopalapatnam to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00588,Kurmannapalem,Sri Venkateshwara garden Restaurant,Siripuram,10,24 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Kurmannapalem to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00589,Auto Nagar,Sri Venkateshwara garden Restaurant,Siripuram,12,28 mins,₹120,₹175,₹280,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Auto Nagar to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00590,Steel Plant,Sri Venkateshwara garden Restaurant,Siripuram,16,38 mins,₹155,₹220,₹350,High,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Steel Plant to Sri Venkateshwara garden Restaurant located at Siripuram, Visakhapatnam. Best reached via Cab."
