"route_id,source_area,theater_name,theater_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,movie_crowd_friendly,description"
"666,Siripuram,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,900H,APSRTC City Ordinary,Siripuram Jn â†’ VIP Rd â†’ RTC Complex â†’ Dwaraka Nagar â†’ Jagadamba,17,56 mins,30,05:30,22:30,20,0.3,Yes,Board bus 900H from Siripuram Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 20 mins; extra frequency during evening show times."
"667,Dwaraka Nagar,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,902H,APSRTC City Ordinary,Dwaraka Nagar â†’ Siripuram â†’ Jagadamba â†’ Maharanipeta â†’ RK Beach,19,63 mins,30,05:30,22:30,25,0.3,Yes,Board bus 902H from Dwaraka Nagar Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"668,Maddilapalem,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,211H,APSRTC City Ordinary,Maddilapalem â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,19,63 mins,30,05:30,22:30,25,0.3,Yes,Board bus 211H from Maddilapalem Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"669,NAD Junction,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,400H,APSRTC City Ordinary,NAD Jn â†’ Maddilapalem â†’ Seethammadhara â†’ Siripuram â†’ Jagadamba,10,33 mins,15,05:30,22:30,20,0.3,Yes,Board bus 400H from NAD Junction Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 20 mins; extra frequency during evening show times."
"670,Seethammadhara,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,213H,APSRTC City Ordinary,Seethammadhara â†’ Maddilapalem â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,22,73 mins,35,05:30,21:30,25,0.3,Yes,Board bus 213H from Seethammadhara Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"671,Jagadamba,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,905H,APSRTC City Ordinary,Jagadamba Jn â†’ Asilmetta â†’ Siripuram â†’ Dwaraka Nagar â†’ Waltair,17,56 mins,30,05:30,22:30,20,0.3,Yes,Board bus 905H from Jagadamba Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 20 mins; extra frequency during evening show times."
"672,Asilmetta,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,907H,APSRTC City Ordinary,Asilmetta â†’ Jagadamba â†’ Siripuram â†’ Maharanipeta â†’ RK Beach,17,56 mins,30,05:30,22:30,20,0.3,Yes,Board bus 907H from Asilmetta Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 20 mins; extra frequency during evening show times."
"673,Railway Station,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,909H,APSRTC City Ordinary,Railway Station â†’ RTC Complex â†’ Dwaraka Nagar â†’ Siripuram â†’ Jagadamba,16,53 mins,25,05:30,22:30,20,0.3,Yes,Board bus 909H from Railway Station Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 20 mins; extra frequency during evening show times."
"674,RTC Complex,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,100H,APSRTC City Ordinary,RTC Complex â†’ Siripuram â†’ Dwaraka Nagar â†’ Jagadamba â†’ Waltair,16,53 mins,25,05:30,22:30,20,0.3,Yes,Board bus 100H from RTC Complex Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 20 mins; extra frequency during evening show times."
"675,Airport,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,500H,APSRTC City Ordinary,Airport â†’ Kommadi â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,22,73 mins,35,05:30,21:30,25,0.3,Yes,Board bus 500H from Airport Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"676,Pendurthi,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,320H,APSRTC City Ordinary,Pendurthi â†’ Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony,32,106 mins,55,05:30,21:30,25,0.3,Limited,Board bus 320H from Pendurthi Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"677,Gopalapatnam,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,310H,APSRTC City Ordinary,Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,24,80 mins,40,05:30,21:30,25,0.3,Yes,Board bus 310H from Gopalapatnam Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"678,Kurmannapalem,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,330H,APSRTC City Ordinary,Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,26,86 mins,45,05:30,21:30,25,0.3,Limited,Board bus 330H from Kurmannapalem Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"679,Auto Nagar,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,402H,APSRTC City Ordinary,Auto Nagar â†’ NAD Jn â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,11,36 mins,15,05:30,22:30,20,0.3,Yes,Board bus 402H from Auto Nagar Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 20 mins; extra frequency during evening show times."
"680,Steel Plant,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,28H,APSRTC City Ordinary,Steel Plant â†’ Gajuwaka â†’ Ukkunagaram â†’ Daba Garden â†’ Siripuram â†’ Jagadamba,4,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 28H from Steel Plant Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 15 mins; extra frequency during evening show times."
"681,Scindia,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,350H,APSRTC City Ordinary,Scindia â†’ One Town â†’ Poorna Market â†’ Jagadamba â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 350H from Scindia Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 15 mins; extra frequency during evening show times."
"682,One Town,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,101H,APSRTC City Ordinary,One Town â†’ Poorna Market â†’ Jagadamba â†’ Asilmetta â†’ Siripuram,15,50 mins,25,05:30,22:30,20,0.3,Yes,Board bus 101H from One Town Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 20 mins; extra frequency during evening show times."
"683,Poorna Market,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,103H,APSRTC City Ordinary,Poorna Market â†’ One Town â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,14,46 mins,25,05:30,22:30,20,0.3,Yes,Board bus 103H from Poorna Market Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 20 mins; extra frequency during evening show times."
"684,RK Beach,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,900H,APSRTC City Ordinary,RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,20,66 mins,35,05:30,22:30,25,0.3,Yes,Board bus 900H from RK Beach Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"685,Rushikonda,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,219H,APSRTC City Ordinary,Rushikonda â†’ Lawson's Bay â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,28,93 mins,50,05:30,21:30,25,0.3,Limited,Board bus 219H from Rushikonda Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"686,Lawson's Bay,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,901H,APSRTC City Ordinary,Lawson's Bay â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,22,73 mins,35,05:30,21:30,25,0.3,Yes,Board bus 901H from Lawson's Bay Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"687,Hanumanthuwaka,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,215H,APSRTC City Ordinary,Hanumanthuwaka â†’ Seethammadhara â†’ MVP Colony â†’ Maddilapalem â†’ Siripuram,20,66 mins,35,05:30,22:30,25,0.3,Yes,Board bus 215H from Hanumanthuwaka Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"688,Arilova,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,218H,APSRTC City Ordinary,Arilova â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,28,93 mins,50,05:30,21:30,25,0.3,Limited,Board bus 218H from Arilova Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"689,Beach Road,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,900H,APSRTC City Ordinary,Beach Road â†’ RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram,19,63 mins,30,05:30,22:30,25,0.3,Yes,Board bus 900H from Beach Road Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"690,Kailasagiri,Srinivasa Theatre,Gajuwaka,Gajuwaka X Road Bus Stop,802H,APSRTC City Ordinary,Kailasagiri â†’ Beach Rd â†’ RK Beach â†’ Jagadamba â†’ Siripuram,23,76 mins,40,05:30,21:30,25,0.3,Yes,Board bus 802H from Kailasagiri Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Srinivasa Theatre. Buses run every 25 mins; extra frequency during evening show times."
"691,Gajuwaka,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,28A,APSRTC City Ordinary,Gajuwaka X Rd â†’ Ukkunagaram â†’ Steel Plant Gate â†’ Daba Garden â†’ Siripuram â†’ RTC Complex,19,63 mins,30,05:30,22:30,25,0.3,Yes,Board bus 28A from Gajuwaka Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 25 mins; extra frequency during evening show times."
"692,Kommadi,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,500A,APSRTC City Ordinary,Kommadi Jn â†’ Madhurawada â†’ Bheemunipatnam Rd â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,13,43 mins,20,05:30,22:30,20,0.3,Yes,Board bus 500A from Kommadi Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 20 mins; extra frequency during evening show times."
"693,Madhurawada,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,218A,APSRTC City Ordinary,Madhurawada â†’ Kommadi â†’ GITAM Jn â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony,11,36 mins,15,05:30,22:30,20,0.3,Yes,Board bus 218A from Madhurawada Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 20 mins; extra frequency during evening show times."
"694,PM Palem,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,299A,APSRTC City Ordinary,PM Palem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,9,30 mins,15,05:30,22:30,15,0.3,Yes,Board bus 299A from PM Palem Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 15 mins; extra frequency during evening show times."
"695,MVP Colony,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,215A,APSRTC City Ordinary,MVP Colony Sector 7 â†’ Seethammadhara â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,4,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 215A from MVP Colony Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 15 mins; extra frequency during evening show times."
"696,Siripuram,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,900A,APSRTC City Ordinary,Siripuram Jn â†’ VIP Rd â†’ RTC Complex â†’ Dwaraka Nagar â†’ Jagadamba,6,20 mins,10,05:30,22:30,15,0.3,Yes,Board bus 900A from Siripuram Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 15 mins; extra frequency during evening show times."
"697,Dwaraka Nagar,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,902A,APSRTC City Ordinary,Dwaraka Nagar â†’ Siripuram â†’ Jagadamba â†’ Maharanipeta â†’ RK Beach,6,20 mins,10,05:30,22:30,15,0.3,Yes,Board bus 902A from Dwaraka Nagar Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 15 mins; extra frequency during evening show times."
"698,Maddilapalem,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,211A,APSRTC City Ordinary,Maddilapalem â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,1,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 211A from Maddilapalem Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 15 mins; extra frequency during evening show times."
"699,NAD Junction,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,400A,APSRTC City Ordinary,NAD Jn â†’ Maddilapalem â†’ Seethammadhara â†’ Siripuram â†’ Jagadamba,9,30 mins,15,05:30,22:30,15,0.3,Yes,Board bus 400A from NAD Junction Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 15 mins; extra frequency during evening show times."
"700,Seethammadhara,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,213A,APSRTC City Ordinary,Seethammadhara â†’ Maddilapalem â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,4,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 213A from Seethammadhara Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 15 mins; extra frequency during evening show times."
"701,Jagadamba,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,905A,APSRTC City Ordinary,Jagadamba Jn â†’ Asilmetta â†’ Siripuram â†’ Dwaraka Nagar â†’ Waltair,7,23 mins,10,05:30,22:30,15,0.3,Yes,Board bus 905A from Jagadamba Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 15 mins; extra frequency during evening show times."
"702,Asilmetta,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,907A,APSRTC City Ordinary,Asilmetta â†’ Jagadamba â†’ Siripuram â†’ Maharanipeta â†’ RK Beach,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 907A from Asilmetta Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 15 mins; extra frequency during evening show times."
"703,Railway Station,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,909A,APSRTC City Ordinary,Railway Station â†’ RTC Complex â†’ Dwaraka Nagar â†’ Siripuram â†’ Jagadamba,9,30 mins,15,05:30,22:30,15,0.3,Yes,Board bus 909A from Railway Station Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 15 mins; extra frequency during evening show times."
"704,RTC Complex,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,100A,APSRTC City Ordinary,RTC Complex â†’ Siripuram â†’ Dwaraka Nagar â†’ Jagadamba â†’ Waltair,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 100A from RTC Complex Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 15 mins; extra frequency during evening show times."
"705,Airport,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,500A,APSRTC City Ordinary,Airport â†’ Kommadi â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,9,30 mins,15,05:30,22:30,15,0.3,Yes,Board bus 500A from Airport Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 15 mins; extra frequency during evening show times."
"706,Pendurthi,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,320A,APSRTC City Ordinary,Pendurthi â†’ Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony,22,73 mins,35,05:30,21:30,25,0.3,Yes,Board bus 320A from Pendurthi Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 25 mins; extra frequency during evening show times."
"707,Gopalapatnam,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,310A,APSRTC City Ordinary,Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,14,46 mins,25,05:30,22:30,20,0.3,Yes,Board bus 310A from Gopalapatnam Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 20 mins; extra frequency during evening show times."
"708,Kurmannapalem,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,330A,APSRTC City Ordinary,Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,16,53 mins,25,05:30,22:30,20,0.3,Yes,Board bus 330A from Kurmannapalem Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 20 mins; extra frequency during evening show times."
"709,Auto Nagar,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,402A,APSRTC City Ordinary,Auto Nagar â†’ NAD Jn â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,15,50 mins,25,05:30,22:30,20,0.3,Yes,Board bus 402A from Auto Nagar Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 20 mins; extra frequency during evening show times."
"710,Steel Plant,Raja Theatre,Maddilapalem,Maddilapalem Bus Stop,28A,APSRTC City Ordinary,Steel Plant â†’ Gajuwaka â†’ Ukkunagaram â†’ Daba Garden â†’ Siripuram â†’ Jagadamba,18,60 mins,30,05:30,22:30,25,0.3,Yes,Board bus 28A from Steel Plant Bus Stop towards Maddilapalem. Alight at Maddilapalem Bus Stop and walk 0.3km to Raja Theatre. Buses run every 25 mins; extra frequency during evening show times."
