route_id,source_area,cafe_name,cafe_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,tourist_friendly,description
RTE01051,Gajuwaka,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, One Town Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE01052,Kommadi,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,99/99E/217/300,City Ordinary/Express,"Kommadi, Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE01053,Madhurawada,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,99/99E/217/300,City Ordinary/Express,"Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE01054,PM Palem,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,52/52V/52C/500,City Ordinary,"PM Palem/NAD Jn, Gopalapatnam, Old Town, RTC Complex, Jagadamba, One Town Bus Stop",16,40-50 mins,â‚¹20,5:00 AM,10:30 PM,15,0.4,Yes,APSRTC city bus from PM Palem/NAD area through Old Town to city center.
RTE01055,MVP Colony,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/300D/52D/400,City Ordinary,"Dwaraka Nagar/MVP Colony, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",6,18-25 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from Dwaraka Nagar/MVP Colony area to city center.
RTE01056,Siripuram,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/300C/301/28,City Ordinary,"RTC Complex, Jagadamba, Siripuram, Asilmetta, One Town Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01057,Dwaraka Nagar,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/300D/52D/400,City Ordinary,"Dwaraka Nagar/MVP Colony, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",6,18-25 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from Dwaraka Nagar/MVP Colony area to city center.
RTE01058,Maddilapalem,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/300D/52D/400,City Ordinary,"Maddilapalem, Dwaraka Nagar/MVP Colony, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",6,18-25 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from Dwaraka Nagar/MVP Colony area to city center.
RTE01059,NAD Junction,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,52/52V/52C/500,City Ordinary,"NAD Junction, PM Palem/NAD Jn, Gopalapatnam, Old Town, RTC Complex, Jagadamba, One Town Bus Stop",16,40-50 mins,â‚¹20,5:00 AM,10:30 PM,15,0.4,Yes,APSRTC city bus from PM Palem/NAD area through Old Town to city center.
RTE01060,Seethammadhara,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/300D/52D/400,City Ordinary,"Seethammadhara, Dwaraka Nagar/MVP Colony, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",6,18-25 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from Dwaraka Nagar/MVP Colony area to city center.
RTE01061,Jagadamba,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/300C/301/28,City Ordinary,"RTC Complex, Jagadamba, Siripuram, Asilmetta, One Town Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01062,Asilmetta,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/300C/301/28,City Ordinary,"RTC Complex, Jagadamba, Siripuram, Asilmetta, One Town Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01063,Railway Station,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/300C/301/28,City Ordinary,"Railway Station, RTC Complex, Jagadamba, Siripuram, Asilmetta, One Town Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01064,RTC Complex,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/300C/301/28,City Ordinary,"RTC Complex, Jagadamba, Siripuram, Asilmetta, One Town Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01065,Airport,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,38A/500A/Airport Special,Semi-Deluxe/PSCV,"Airport, Kommadi, PM Palem, NAD Jn, RTC Complex, Jagadamba, One Town Bus Stop",22,50-60 mins,â‚¹35,5:00 AM,9:30 PM,30,0.4,Yes,APSRTC airport express service from Vizag Airport to city center via NAD Junction.
RTE01066,Pendurthi,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,99/99E/217/300,City Ordinary/Express,"Pendurthi, Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE01067,Gopalapatnam,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,99/99E/217/300,City Ordinary/Express,"Gopalapatnam, Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE01068,Kurmannapalem,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Kurmannapalem, Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, One Town Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE01069,Auto Nagar,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Auto Nagar, Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, One Town Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE01070,Steel Plant,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, One Town Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE01071,Scindia,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Scindia, Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, One Town Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE01072,One Town,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300C/301,City Ordinary,Local stops within One Town,1.5,10-15 mins,â‚¹10,5:30 AM,10:00 PM,15,0.2,Yes,Local city bus from One Town to One Town Bus Stop. Short route within same area.
RTE01073,Poorna Market,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/300C/301/28,City Ordinary,"Poorna Market, RTC Complex, Jagadamba, Siripuram, Asilmetta, One Town Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01074,RK Beach,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/999/28B,City Ordinary,"RK Beach, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC bus from RK Beach/Beach Road to city center.
RTE01075,Rushikonda,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,99/99E/217/300,City Ordinary/Express,"Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE01076,Lawson's Bay,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/999/28B,City Ordinary,"Lawson's Bay, RK Beach, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC bus from RK Beach/Beach Road to city center.
RTE01077,Hanumanthuwaka,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Hanumanthuwaka, Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, One Town Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE01078,Arilova,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,52/52V/52C/500,City Ordinary,"Arilova, PM Palem/NAD Jn, Gopalapatnam, Old Town, RTC Complex, Jagadamba, One Town Bus Stop",16,40-50 mins,â‚¹20,5:00 AM,10:30 PM,15,0.4,Yes,APSRTC city bus from PM Palem/NAD area through Old Town to city center.
RTE01079,Beach Road,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,300/999/28B,City Ordinary,"Beach Road, RK Beach, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC bus from RK Beach/Beach Road to city center.
RTE01080,Kailasagiri,Nellore Vari Mess- Hotel Chandras,One Town,One Town Bus Stop,99/99E/217/300,City Ordinary/Express,"Kailasagiri, Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex, One Town Bus Stop",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE01081,Gajuwaka,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, Saraswati Park Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE01082,Kommadi,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,99/99E/217/300,City Ordinary/Express,"Kommadi, Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE01083,Madhurawada,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,99/99E/217/300,City Ordinary/Express,"Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE01084,PM Palem,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,52/52V/52C/500,City Ordinary,"PM Palem/NAD Jn, Gopalapatnam, Old Town, RTC Complex, Jagadamba, Saraswati Park Bus Stop",16,40-50 mins,â‚¹20,5:00 AM,10:30 PM,15,0.4,Yes,APSRTC city bus from PM Palem/NAD area through Old Town to city center.
RTE01085,MVP Colony,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/300D/52D/400,City Ordinary,"Dwaraka Nagar/MVP Colony, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",6,18-25 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from Dwaraka Nagar/MVP Colony area to city center.
RTE01086,Siripuram,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/300C/301/28,City Ordinary,"RTC Complex, Jagadamba, Siripuram, Asilmetta, Saraswati Park Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01087,Dwaraka Nagar,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/300D/52D/400,City Ordinary,"Dwaraka Nagar/MVP Colony, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",6,18-25 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from Dwaraka Nagar/MVP Colony area to city center.
RTE01088,Maddilapalem,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/300D/52D/400,City Ordinary,"Maddilapalem, Dwaraka Nagar/MVP Colony, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",6,18-25 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from Dwaraka Nagar/MVP Colony area to city center.
RTE01089,NAD Junction,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,52/52V/52C/500,City Ordinary,"NAD Junction, PM Palem/NAD Jn, Gopalapatnam, Old Town, RTC Complex, Jagadamba, Saraswati Park Bus Stop",16,40-50 mins,â‚¹20,5:00 AM,10:30 PM,15,0.4,Yes,APSRTC city bus from PM Palem/NAD area through Old Town to city center.
RTE01090,Seethammadhara,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/300D/52D/400,City Ordinary,"Seethammadhara, Dwaraka Nagar/MVP Colony, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",6,18-25 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from Dwaraka Nagar/MVP Colony area to city center.
RTE01091,Jagadamba,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/300C/301/28,City Ordinary,"RTC Complex, Jagadamba, Siripuram, Asilmetta, Saraswati Park Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01092,Asilmetta,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/300C/301/28,City Ordinary,"RTC Complex, Jagadamba, Siripuram, Asilmetta, Saraswati Park Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01093,Railway Station,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/300C/301/28,City Ordinary,"Railway Station, RTC Complex, Jagadamba, Siripuram, Asilmetta, Saraswati Park Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01094,RTC Complex,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/300C/301/28,City Ordinary,"RTC Complex, Jagadamba, Siripuram, Asilmetta, Saraswati Park Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01095,Airport,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,38A/500A/Airport Special,Semi-Deluxe/PSCV,"Airport, Kommadi, PM Palem, NAD Jn, RTC Complex, Jagadamba, Saraswati Park Bus Stop",22,50-60 mins,â‚¹35,5:00 AM,9:30 PM,30,0.4,Yes,APSRTC airport express service from Vizag Airport to city center via NAD Junction.
RTE01096,Pendurthi,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,99/99E/217/300,City Ordinary/Express,"Pendurthi, Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE01097,Gopalapatnam,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,99/99E/217/300,City Ordinary/Express,"Gopalapatnam, Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE01098,Kurmannapalem,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Kurmannapalem, Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, Saraswati Park Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE01099,Auto Nagar,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Auto Nagar, Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, Saraswati Park Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE01100,Steel Plant,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, Saraswati Park Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE01101,Scindia,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Scindia, Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, Saraswati Park Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE01102,One Town,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/300C/301/28,City Ordinary,"One Town, RTC Complex, Jagadamba, Siripuram, Asilmetta, Saraswati Park Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01103,Poorna Market,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/300C/301/28,City Ordinary,"Poorna Market, RTC Complex, Jagadamba, Siripuram, Asilmetta, Saraswati Park Bus Stop",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE01104,RK Beach,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/999/28B,City Ordinary,"RK Beach, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC bus from RK Beach/Beach Road to city center.
RTE01105,Rushikonda,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,99/99E/217/300,City Ordinary/Express,"Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE01106,Lawson's Bay,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/999/28B,City Ordinary,"Lawson's Bay, RK Beach, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC bus from RK Beach/Beach Road to city center.
RTE01107,Hanumanthuwaka,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Hanumanthuwaka, Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, Saraswati Park Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE01108,Arilova,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,52/52V/52C/500,City Ordinary,"Arilova, PM Palem/NAD Jn, Gopalapatnam, Old Town, RTC Complex, Jagadamba, Saraswati Park Bus Stop",16,40-50 mins,â‚¹20,5:00 AM,10:30 PM,15,0.4,Yes,APSRTC city bus from PM Palem/NAD area through Old Town to city center.
RTE01109,Beach Road,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,300/999/28B,City Ordinary,"Beach Road, RK Beach, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC bus from RK Beach/Beach Road to city center.
RTE01110,Kailasagiri,Away - CoWorking Space (Daba Gardens),Daba Gardens,Saraswati Park Bus Stop,99/99E/217/300,City Ordinary/Express,"Kailasagiri, Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex, Saraswati Park Bus Stop",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE01111,Gajuwaka,Street one cafe,Waltair,Waltair Main Road Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, Waltair Main Road Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
